index,address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,price
19,calle del Convento de Santa Clara,Sant Francesc ,Ciutat Vella,166.0,4,3,None,355.0
20,Carrer de Gibraltar,Russafa ,L'Eixample,97.0,3,2,Obra nueva,330.0
21,Avenida de las Cortes Valencianas,Beniferri ,Pobles de l'Oest,113.0,3,2,None,289.285
25,Carrer de l'Almirall Cadarso,Gran Via ,L'Eixample,263.0,6,2,None,499.0
26,Carrer de Rocafort,Massarrojos ,Pobles del Nord,176.0,4,3,None,240.0
28,calle del Maestro Gozalbo,Gran Via ,L'Eixample,72.0,3,1,None,280.0
1,Leixample,Gran Via ,L'Eixample,200.0,5,2,None,500.0
2,Leixample,El Pla del Remei ,L'Eixample,120.0,4,2,None,385.0
5,Carrer del Archiduque Carlos,Arrancapins ,Extramurs,179.0,4,3,None,240.0
6,Carrer de la Isla Cabrera,Malilla ,Quatre Carreres,120.0,5,3,None,275.0
8,Carrer de Ribera,Sant Francesc ,Ciutat Vella,205.0,5,3,None,499.0
11,calle del Pintor Salvador Abril,Russafa ,L'Eixample,158.0,7,2,None,349.0
13,Avinguda de Catalunya,Ciutat Universitària ,El Pla del Real,138.0,4,2,None,260.0
14,Plaza de Vicente Iborra,El Carme ,Ciutat Vella,171.0,5,2,None,310.0
15,Leixample,Gran Via ,L'Eixample,153.0,4,2,None,389.0
18,Avenida de Aragón,Mestalla ,El Pla del Real,168.0,4,2,None,379.0
19,Avenida Amado Granell Mesado,Ciutat de les Arts i de les Ciències ,Quatre Carreres,123.0,3,2,None,309.6
21,calle de la Reina,El Cabanyal-El Canyamelar ,Poblats Marítims,130.0,3,2,None,300.0
22,calle del Pintor Pascual Capuz,Nou Moles ,L'Olivereta,108.0,2,2,None,280.0
24,calle de José María Haro,Beteró ,Poblats Marítims,105.0,4,2,None,238.0
25,Carrer de Maties Perelló,Russafa ,L'Eixample,145.0,5,2,None,265.0
26,Plaza del Músico Albéniz,Jaume Roig ,El Pla del Real,193.0,4,2,None,450.0
27,Carrer del Cronista Carreres,La Xerea ,Ciutat Vella,183.0,4,2,None,450.0
28,Carrer de l'Historiador Diago,Arrancapins ,Extramurs,132.0,5,2,None,250.0
0,Carrer de la Guàrdia CIVIL,Benimaclet ,Benimaclet,115.0,3,2,None,295.0
3,Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,145.0,4,2,None,420.0
5,Avinguda del Cardenal Benlloch,Mestalla ,El Pla del Real,137.0,7,2,None,210.0
6,Avinguda de Campanar,Campanar ,Campanar,154.0,3,2,None,350.0
7,Plaza del Xúquer,L'Amistat ,Algirós,112.0,3,2,None,235.0
8,calle calle Doctor Jj Domine,El Grau ,Poblats Marítims,157.0,2,2,None,400.0
9,Carrer de Borriana,Gran Via ,L'Eixample,148.0,6,3,None,365.0
10,Plaza del Actor Enrique Rambal,Ciutat Jardí ,Algirós,180.0,4,3,None,330.0
13,calle de Bailén,La Roqueta ,Extramurs,182.0,3,3,None,430.0
16,Carrer del Poeta Rafael Alberti,Sant Pau ,Campanar,254.0,4,2,None,470.0
18,calle calle Dr. J. J. Domine de Valencia,El Castellar-L'Oliveral ,Pobles del Sud,180.0,4,1,None,395.0
19,Carrer del Literato Azorín,Russafa ,L'Eixample,122.0,2,2,None,350.0
20,calle de José María Haro,La Carrasca ,Algirós,201.0,3,2,None,310.0
24,Avenida de Vicente Blasco Ibáñez,Beteró ,Poblats Marítims,122.0,3,2,None,260.0
25,Mestalla,L'Amistat ,Algirós,98.0,3,2,None,320.0
28,calle Salvador Rodriguez Bronchu,Benicalap ,Benicalap,110.0,3,2,None,218.0
29,Plaza del Carmen,El Carme ,Ciutat Vella,144.0,1,1,None,283.2
0,Leixample,El Pla del Remei ,L'Eixample,140.0,4,2,None,350.0
1,Carrer del Clariano,Ciutat Universitària ,El Pla del Real,173.0,5,2,None,300.0
2,Carrer de Gibraltar,Russafa ,L'Eixample,97.0,3,2,Obra nueva,390.0
3,calle del Gorgos,La Bega Baixa ,Algirós,175.0,5,2,None,360.0
4,Carrer de la Mar,La Xerea ,Ciutat Vella,35.0,1,1,None,230.0
9,Carrer Illes Canàries,Mestalla ,El Pla del Real,98.0,3,2,None,250.0
10,Ruzafa,Russafa ,L'Eixample,120.0,4,1,None,250.0
11,calle de Méndez Núñez,La Creu del Grau ,Camins al Grau,200.0,3,2,None,395.0
12,Ensanche de Gran Via,Russafa ,L'Eixample,85.0,3,2,None,290.0
14,calle de la Costera,Beniferri ,Pobles de l'Oest,134.0,3,2,None,265.0
15,Carrer del Vinalopó,La Bega Baixa ,Algirós,119.0,4,2,None,250.0
16,L'eixample ,Russafa ,L'Eixample,90.0,2,2,None,295.0
19,calle del Músico Maestro Sosa,Arrancapins ,Extramurs,107.0,4,2,None,295.0
20,Carrer de Borriana,Gran Via ,L'Eixample,96.0,3,1,None,285.0
21,Carrer de Sant Valero,Russafa ,L'Eixample,115.0,3,2,None,305.0
24,Carrer de Troia,La Roqueta ,Extramurs,102.0,3,2,None,249.0
27,Carrer de Ribera,Sant Francesc ,Ciutat Vella,184.0,7,3,None,480.0
28,Carrer de Ribera,Sant Francesc ,Ciutat Vella,90.0,3,2,None,350.0
29,Avinguda de Jacinto Benavente,Gran Via ,L'Eixample,289.0,6,4,None,480.0
1,Carrer del Pintor Benedito,Arrancapins ,Extramurs,185.0,4,2,None,410.0
2,Avinguda del Regne de València,Gran Via ,L'Eixample,86.0,2,2,None,325.0
3,L'eixample ,Russafa ,L'Eixample,173.0,6,2,None,410.0
8,Avinguda del Cardenal Benlloch,L'Amistat ,Algirós,120.0,3,2,None,255.0
9,calle de Padilla,Sant Francesc ,Ciutat Vella,121.0,3,2,None,360.0
11,Avenida del Barón de Cárcer,Sant Francesc ,Ciutat Vella,182.0,7,2,None,400.0
13,Centro ,Gran Via ,L'Eixample,130.0,4,1,None,320.0
15,calle de Alicante,Russafa ,L'Eixample,120.0,3,2,None,350.0
16,Carrer de Bèlgica,Ciutat Universitària ,El Pla del Real,110.0,3,2,None,240.0
19,Gran Vía de Ramón y Cajal,La Roqueta ,Extramurs,143.0,4,2,None,317.6
20,Carretera Fuente,Ciutat de les Arts i de les Ciències ,Quatre Carreres,225.0,4,1,None,245.0
21,Carrer de Guillem de Castro,El Botànic ,Extramurs,100.0,3,2,None,250.0
22,Avenida de las Gaviotas,El Perellonet ,Pobles del Sud,120.0,3,2,None,299.0
23,Avinguda del Regne de València,Gran Via ,L'Eixample,118.0,2,2,None,325.0
24,Carrer de El Batxiller,Jaume Roig ,El Pla del Real,94.0,3,2,None,260.0
27,Avinguda de Menéndez Pelayo,Jaume Roig ,El Pla del Real,195.0,5,3,None,399.0
28,Carrer del Poeta Carles Salvador,Benimaclet ,Benimaclet,255.0,1,1,None,321.5
29,Avinguda de Catalunya,La Carrasca ,Algirós,177.0,4,3,None,390.0
0,Ruzafa,Russafa ,L'Eixample,2.0,1,1,None,250.0
3,Plaza de la Legión Española,Jaume Roig ,El Pla del Real,200.0,3,3,None,490.0
5,Avenida de las Cortes Valencianas,Sant Pau ,Campanar,94.0,3,2,None,270.0
7,Carrer de El Batxiller,Jaume Roig ,El Pla del Real,152.0,4,3,None,390.0
8,calle del Micer Rabasa,La Raiosa ,Jesús,135.0,2,1,Obra nueva,277.815
9,Avinguda del Regne de València,Gran Via ,L'Eixample,119.0,3,1,None,315.0
10,Carrer de Maldonado,El Pilar ,Ciutat Vella,122.0,3,2,None,279.9
11,Gran Vía de Ramón y Cajal,Arrancapins ,Extramurs,143.0,4,2,None,330.0
12,Carrer de la Marina Baixa,Sant Pau ,Campanar,155.0,3,2,None,340.0
13,El Pla del Remei,Russafa ,L'Eixample,120.0,2,2,None,395.0
15,Avenida del Barón de Cárcer,Sant Francesc ,Ciutat Vella,265.0,6,3,None,500.0
16,calle del Consulat del Mar,Russafa ,L'Eixample,120.0,3,2,None,340.0
18,Carrer del Palleter,Arrancapins ,Extramurs,204.0,5,2,None,450.0
20,Camí Fondo,Sant Francesc ,Ciutat Vella,3.0,2,2,None,255.0
23,calle del Conde de Altea,Gran Via ,L'Eixample,145.0,4,2,None,385.0
26,calle de Luis García Berlanga,Penya-roja ,Camins al Grau,140.0,3,2,None,384.0
27,Avenida del Primado Reig,Jaume Roig ,El Pla del Real,105.0,3,2,None,249.0
1,calle de José Benlliure,La Malva-rosa ,Poblats Marítims,100.0,3,2,None,269.0
2,calle de Pedro Aleixandre,Montolivet ,Quatre Carreres,87.0,3,2,None,265.0
3,Ciudad de Las Artes y de Las Ciencias,Ciutat de les Arts i de les Ciències ,Quatre Carreres,146.0,3,2,None,470.0
8,Avinguda del Regne de València,El Pla del Remei ,L'Eixample,79.0,3,2,None,290.0
12,Plaza del Xúquer,La Bega Baixa ,Algirós,172.0,2,2,None,410.0
13,L'eixample ,Russafa ,L'Eixample,157.0,4,2,None,330.0
14,Avenida del Barón de Cárcer,El Mercat ,Ciutat Vella,180.0,4,2,None,495.0
15,Avinguda de Menéndez Pelayo,Jaume Roig ,El Pla del Real,195.0,5,3,None,410.0
18,Ciutat Universitària,Benimaclet ,Benimaclet,130.0,3,2,None,290.0
19,Carrer de la Mar,La Seu ,Ciutat Vella,91.0,2,2,None,270.0
20,Carrer de Sorní,El Pla del Remei ,L'Eixample,97.0,2,2,None,398.0
22,Avenida del Primado Reig,Benimaclet ,Benimaclet,90.0,4,3,None,265.0
23,calle Av Dr Peset Aleixandre,Torrefiel ,Rascanya,147.0,3,2,None,247.0
25,Plaza de España,La Roqueta ,Extramurs,153.0,4,3,None,380.0
26,calle de Rodríguez de Cepeda,Albors ,Camins al Grau,144.0,3,2,None,239.0
27,calle Doctor J.J. Domine,El Grau ,Poblats Marítims,100.0,3,2,None,300.0
28,calle de Salamanca,Gran Via ,L'Eixample,80.0,2,1,None,350.0
0,Avenida de Ausiàs March,Na Rovella ,Quatre Carreres,156.0,4,2,None,230.0
2,calle de Mallorquins,El Mercat ,Ciutat Vella,96.0,4,2,None,320.0
3,Plaza del Músico Albéniz,Jaume Roig ,El Pla del Real,241.0,5,3,None,445.0
4,Carrer de Gibraltar,Russafa ,L'Eixample,97.0,3,2,Obra nueva,375.0
5,Carrer de Gibraltar,Russafa ,L'Eixample,97.0,3,2,Obra nueva,360.0
6,calle de Eugenia Viñes,El Cabanyal-El Canyamelar ,Poblats Marítims,92.0,3,1,None,260.0
9,Plaza José Mª Orense,La Carrasca ,Algirós,105.0,3,2,None,360.0
11,Carrer de Gibraltar,Russafa ,L'Eixample,97.0,3,2,Obra nueva,345.0
12,calle del Conde de Altea,El Pla del Remei ,L'Eixample,196.0,5,2,None,500.0
13,Plaza del Músico Albéniz,Jaume Roig ,El Pla del Real,193.0,5,2,None,499.0
14,Avenida de Ausiàs March,Malilla ,Quatre Carreres,124.0,3,2,None,225.0
19,Carrer del Doctor Juan José Dómine,El Grau ,Poblats Marítims,198.0,3,2,None,399.8
21,Avinguda de Manuel de Falla,Sant Pau ,Campanar,125.0,3,2,None,350.0
22,Facultades,Pinedo ,Pobles del Sud,170.0,3,2,None,497.0
23,calle de Vicente Brull,El Grau ,Poblats Marítims,125.0,2,2,None,284.8
24,Sant Marcel.Lí,Sant Marcel·lí ,Jesús,108.0,3,2,None,280.0
25,Gran Vía de Fernando 'El Católico,La Petxina ,Extramurs,147.0,5,2,None,275.0
26,Ensanche de Gran Via,Gran Via ,L'Eixample,69.0,1,2,None,225.0
27,Passeig de l'Albereda,Penya-roja ,Camins al Grau,146.0,3,2,None,360.0
28,Velluters,El Pilar ,Ciutat Vella,81.0,3,2,None,219.0
0,Avenida de las Cortes Valencianas,Sant Pau ,Campanar,96.0,2,2,None,265.0
1,Carrer de Maties Perelló,Russafa ,L'Eixample,67.0,2,2,None,248.0
2,Carrer de Maties Perelló,Gran Via ,L'Eixample,129.0,4,2,None,339.0
3,Avinguda del Regne de València,Gran Via ,L'Eixample,130.0,3,2,None,395.0
4,Avenida del Barón de Cárcer,El Mercat ,Ciutat Vella,162.0,6,2,None,350.0
8,calle de Martín El Humano,La Petxina ,Extramurs,159.0,4,2,None,250.0
9,Gran Vía de Fernando 'El Católico,La Petxina ,Extramurs,212.0,6,2,None,280.0
13,calle del Río Nervión,Benicalap ,Benicalap,136.0,3,2,None,219.0
17,calle de Álvaro de Bazán,Jaume Roig ,El Pla del Real,178.0,4,2,None,385.0
18,Carrer del Clero,Russafa ,L'Eixample,83.0,2,2,None,295.0
23,Carrer de Gibraltar,Russafa ,L'Eixample,97.0,3,2,Obra nueva,375.0
25,calle Alfahuir,Sant Antoni ,La Saïdia,142.0,3,2,None,365.0
26,Carrer de Maluquer,Arrancapins ,Extramurs,136.0,4,2,None,280.0
29,calle de Juan Verdeguer,El Grau ,Poblats Marítims,84.0,2,1,Obra nueva,226.0
0,Ciutat Universitària,Sant Francesc ,Ciutat Vella,110.0,3,2,None,310.0
2,calle de Albacete,Arrancapins ,Extramurs,169.0,5,2,None,325.0
3,calle calle Luis Bolinches Compañ,Penya-roja ,Camins al Grau,154.0,3,2,None,420.0
5,Gran Vía de Ramón y Cajal,La Roqueta ,Extramurs,136.0,4,2,None,220.0
6,La Bega Baixa,La Carrasca ,Algirós,144.0,3,2,None,450.0
8,Avinguda del Professor López Piñero,Ciutat de les Arts i de les Ciències ,Quatre Carreres,76.0,2,1,None,249.9
9,Camino Viejo de Alboraya,Sant Llorenç ,Rascanya,123.0,3,2,None,300.0
11,calle de Castellón,Russafa ,L'Eixample,72.0,2,2,None,350.0
12,calle de los Ángeles,El Cabanyal-El Canyamelar ,Poblats Marítims,175.0,4,4,None,285.0
17,Carrer de San Vicente Mártir,Arrancapins ,Extramurs,125.0,3,2,None,260.0
18,calle de Jaime Beltrán,La Raiosa ,Jesús,135.0,2,1,None,277.815
21,Carrer Doctor Gómez Ferrer,Jaume Roig ,El Pla del Real,110.0,3,2,None,260.0
22,Leixample,Russafa ,L'Eixample,85.0,2,2,None,295.0
23,calle de Albacete,Arrancapins ,Extramurs,127.0,2,2,None,220.0
24,calle del Músico Peydró,Sant Francesc ,Ciutat Vella,75.0,3,1,None,220.0
26,Carrer de Gibraltar,Russafa ,L'Eixample,66.0,2,2,Obra nueva,243.0
1,calle de Trafalgar,La Creu del Grau ,Camins al Grau,165.0,4,2,None,359.0
5,Carrer de l'Heroi Romeu,Arrancapins ,Extramurs,145.0,4,2,None,299.0
6,calle de Motilla del Palancar,Orriols ,Rascanya,106.0,3,2,None,242.0
7,Perellonet,El Palmar ,Pobles del Sud,120.0,3,2,None,350.0
8,Plaza Reina ,El Carme ,Ciutat Vella,111.0,1,1,None,450.0
10,calle Avenida Reigne de Valencia,Gran Via ,L'Eixample,91.0,2,2,None,258.0
12,Avinguda de Catalunya,Benimaclet ,Benimaclet,113.0,3,2,None,270.0
14,Avinguda del Regne de València,El Pla del Remei ,L'Eixample,183.0,5,2,None,380.0
16,Avenida de la Constitución,Orriols ,Rascanya,452.0,6,2,None,370.0
19,calle del Río Nervión,Benicalap ,Benicalap,107.0,3,2,None,289.0
20,calle Dr Manuel Candela,L'Amistat ,Algirós,109.0,3,2,None,220.0
22,Gran Via de les Germanies,Gran Via ,L'Eixample,92.0,3,2,None,250.0
26,Avinguda del Professor López Piñero,Ciutat de les Arts i de les Ciències ,Quatre Carreres,140.0,3,2,None,498.0
28,calle de Padilla,El Mercat ,Ciutat Vella,134.0,3,2,None,408.0
29,Carrer del Caporal Jubi,Russafa ,L'Eixample,153.0,7,2,None,285.0
0,Avinguda de Joan XXIII,Benicalap ,Benicalap,90.0,3,2,None,225.0
2,calle del Río Nervión,Benicalap ,Capital),108.0,3,2,Obra nueva,289.0
3,calle de Albacete,Arrancapins ,Extramurs,137.0,2,2,None,220.0
4,Pasaje Doctor Bartual Moret,Ciutat Universitària ,El Pla del Real,101.0,4,2,None,275.0
7,calle del Conde de Altea,El Pla del Remei ,L'Eixample,196.0,4,2,None,500.0
8,Carrer de El Batxiller,Jaume Roig ,El Pla del Real,104.0,3,2,None,249.0
10,Gran Vía de Ramón y Cajal,La Roqueta ,Extramurs,103.0,3,1,None,220.0
11,calle del Historiador Coloma,El Cabanyal-El Canyamelar ,Poblats Marítims,82.0,3,2,None,260.0
12,Carrer de Sueca,Russafa ,L'Eixample,106.0,3,2,None,329.0
14,calle de Ernesto Anastasio,El Cabanyal-El Canyamelar ,Poblats Marítims,152.0,5,2,None,245.0
16,calle del Consulat del Mar,Russafa ,L'Eixample,90.0,3,2,None,285.0
17,Pasaje Doctor Bartual Moret,Ciutat Universitària ,El Pla del Real,105.0,4,2,None,244.9
21,Avinguda del CID,Patraix ,Patraix,120.0,3,2,None,260.0
23,Avenida del Maestro Rodrigo,Sant Pau ,Campanar,106.0,3,2,None,255.0
26,calle de Vicente Ballester,El Cabanyal-El Canyamelar ,Poblats Marítims,150.0,5,2,None,325.0
0,Avenida del Puerto,La Creu del Grau ,Camins al Grau,106.0,4,2,None,225.0
1,Passeig de l'Albereda,Aiora ,Camins al Grau,120.0,3,2,None,420.0
2,Plaza del Mercado,El Carme ,Ciutat Vella,139.0,4,2,None,299.999
3,Carrer de Guillem de Castro,Sant Francesc ,Ciutat Vella,87.0,2,2,None,284.0
5,Avenida de Vicente Blasco Ibáñez,Ciutat Jardí ,Algirós,105.0,3,2,None,295.0
6,Gran Via de les Germanies,Russafa ,L'Eixample,148.0,3,1,None,460.0
9,Gran Via de les Germanies,Russafa ,L'Eixample,93.0,3,1,None,275.0
11,Avenida de Vicente Blasco Ibáñez,Exposició ,El Pla del Real,171.0,3,3,None,300.0
14,calle Cura Planelles,El Cabanyal-El Canyamelar ,Poblats Marítims,167.0,3,3,None,330.0
15,Carrer de l'Historiador Diago,Arrancapins ,Extramurs,75.0,2,1,None,225.0
16,calle Francisco Eximenis,El Cabanyal-El Canyamelar ,Poblats Marítims,226.0,4,2,None,325.0
19,Carrer Illes Canàries,Mestalla ,El Pla del Real,98.0,3,2,None,250.0
20,calle de Salvador Giner,El Carme ,Ciutat Vella,126.0,4,2,None,270.0
21,Carrer del Túria,El Botànic ,Extramurs,130.0,3,1,None,249.0
24,calle de José María Haro,Beteró ,Poblats Marítims,106.0,3,2,None,220.0
26,Carrer de Gibraltar,Russafa ,L'Eixample,73.0,1,1,None,230.0
0,calle del Arquitecto Monleón,La Creu Coberta ,Jesús,108.0,1,2,Obra nueva,220.0
2,Carrer de Bretón de los Herreros,La Xerea ,Ciutat Vella,136.0,2,3,None,360.0
10,Avinguda del Regne de València,Gran Via ,L'Eixample,86.0,3,2,None,355.0
11,calle de José María Haro,L'Illa Perduda ,Algirós,105.0,4,2,None,210.0
12,Primado Reig ,Ciutat Universitària ,El Pla del Real,114.0,3,2,None,315.0
13,Avenida de Eduardo Boscá,Penya-roja ,Camins al Grau,143.0,3,2,None,285.0
14,calle de Vidal de Blanes,La Creu del Grau ,Camins al Grau,85.0,3,2,None,275.0
16,Centro ,Sant Francesc ,Ciutat Vella,116.0,3,2,None,450.0
17,calle del Maestro Gozalbo,Russafa ,L'Eixample,72.0,3,1,None,280.0
18,Avinguda del Regne de València,El Pla del Remei ,L'Eixample,171.0,4,3,None,450.0
20,Avinguda del Cardenal Benlloch,Ciutat Universitària ,El Pla del Real,127.0,4,2,None,325.0
22,calle de Pedro Aleixandre,Montolivet ,Quatre Carreres,87.0,3,2,None,265.0
28,Avenida del Puerto,El Grau ,Poblats Marítims,121.0,4,2,None,250.0
0,calle de Rubén Darío,La Bega Baixa ,Algirós,146.0,3,2,None,295.0
1,Passeig de l'Albereda,Penya-roja ,Camins al Grau,130.0,3,2,None,400.0
3,calle de Salamanca,Gran Via ,L'Eixample,117.0,4,2,None,298.0
4,Carrer Almassora,La Seu ,Ciutat Vella,122.0,3,2,Obra nueva,315.0
6,calle de Esteban Ballester,Beteró ,Poblats Marítims,91.0,3,2,None,315.0
7,Carrer del Serpis,Beteró ,Poblats Marítims,150.0,4,2,None,295.0
9,calle del Río Nervión,Benicalap ,Benicalap,120.0,3,2,None,319.0
13,calle de Salamanca,Gran Via ,L'Eixample,140.0,4,2,None,425.0
16,Leixample,Russafa ,L'Eixample,100.0,6,1,None,275.0
17,calle de Alfara del Patriarca,Benicalap ,Benicalap,112.0,3,2,None,221.0
19,Avinguda del Doctor Waksman,En Corts ,Quatre Carreres,136.0,3,2,None,215.0
21,Carrer de Maties Perelló,Russafa ,L'Eixample,95.0,2,1,None,225.0
22,Carrer de Sueca,Russafa ,L'Eixample,112.0,4,1,None,225.0
23,Junto Al Bioparc y Nuevas Consellerías.,Soternes ,L'Olivereta,113.0,3,2,None,210.0
24,calle de Pere Monsoriu,Beteró ,Poblats Marítims,85.0,2,1,None,240.0
25,Gran Vía del Marqués del Turia,El Pla del Remei ,L'Eixample,164.0,5,2,None,515.0
27,Avinguda de Jacinto Benavente,Gran Via ,L'Eixample,158.0,4,2,None,465.0
28,calle Ernest Anastasio,El Cabanyal-El Canyamelar ,Poblats Marítims,412.0,5,3,None,475.0
29,Eixample Gran Via,Gran Via ,L'Eixample,159.0,6,2,None,420.0
1,calle de Cuenca,Arrancapins ,Extramurs,153.0,3,2,None,360.0
2,El Perellonet,El Saler ,Pobles del Sud,196.0,4,3,None,400.0
5,Carrer del Retor Femenia,Russafa ,L'Eixample,83.0,2,1,None,220.0
6,calle de Gabriel y Galán,L'Hort de Senabre ,Jesús,158.0,4,3,None,420.0
7,Carrer de Ribera,Sant Francesc ,Ciutat Vella,205.0,6,3,None,499.0
9,CIutat de les Arts I de les CIèncIes,Ciutat de les Arts i de les Ciències ,Quatre Carreres,203.0,4,3,None,420.0
12,Avenida del Barón de Cárcer,Sant Francesc ,Ciutat Vella,133.0,4,2,None,369.0
15,Avinguda de Pérez Galdós,Safranar ,Patraix,104.0,2,1,None,230.0
17,CIutat de les Arts I de les CIèncIes,Ciutat de les Arts i de les Ciències ,Quatre Carreres,202.0,5,2,None,349.0
18,Benimaclet,Sant Llorenç ,Rascanya,114.0,4,2,None,220.0
19,Carrer de Maties Perelló,Gran Via ,L'Eixample,142.0,4,2,None,265.0
20,Carrer de Borriana,Gran Via ,L'Eixample,125.0,4,2,None,415.0
22,calle de la Bolsería,El Mercat ,Ciutat Vella,94.0,3,2,None,242.0
23,Centro ,El Castellar-L'Oliveral ,Pobles del Sud,109.0,2,2,None,395.0
25,Avenida de Aragón,Mestalla ,El Pla del Real,156.0,3,2,None,276.0
28,Plaza de la Ciudad de Brujas,El Mercat ,Ciutat Vella,147.0,4,2,None,360.0
3,Carrer de El Batxiller,La Seu ,Ciutat Vella,94.0,3,2,None,249.0
4,calle de Luis Bolinches Compañ,Penya-roja ,Camins al Grau,154.0,3,2,None,395.0
5,calle de Escalante,El Cabanyal-El Canyamelar ,Poblats Marítims,123.0,3,2,None,210.0
11,Carrer de Ribera,El Pla del Remei ,L'Eixample,90.0,3,2,None,320.0
13,Carrer del Pintor Gisbert,Russafa ,L'Eixample,91.0,4,1,None,215.0
14,Avenida de las Gaviotas,El Perellonet ,Pobles del Sud,107.0,3,2,None,250.0
16,Carrer de Russafa,Gran Via ,L'Eixample,115.0,4,1,None,280.0
17,calle de Nàquera,El Mercat ,Ciutat Vella,116.0,2,2,None,420.0
19,Avenida del Barón de Cárcer,Sant Francesc ,Ciutat Vella,65.0,2,1,None,260.0
20,Quatre Carreres ,La Punta ,Quatre Carreres,120.0,3,2,None,269.0
21,Carrer de Vicente Peris,Tormos ,La Saïdia,180.0,3,2,None,223.9
25,Avenida de las Gaviotas,El Perellonet ,Pobles del Sud,208.0,4,2,None,258.788
27,calle calle de Jacint Labaila,Patraix ,Patraix,120.0,3,2,None,220.0
28,Gran Vía de Fernando 'El Católico,La Petxina ,Extramurs,155.0,3,2,None,435.0
7,La Xerea,La Seu ,Ciutat Vella,42.0,1,1,None,245.0
8,calle de Vidal de Cañelles,El Cabanyal-El Canyamelar ,Poblats Marítims,158.0,2,1,None,240.0
9,Avenida Amado Granell Mesado 'Militar,Montolivet ,Quatre Carreres,99.0,2,2,None,330.0
12,Ciutat Vella,El Botànic ,Extramurs,165.0,4,2,None,299.0
14,Plaça del Professor Tamarit Olmos,Jaume Roig ,El Pla del Real,171.0,4,2,None,480.0
15,calle de los Juristas,La Seu ,Ciutat Vella,127.0,3,2,None,309.0
19,Avenida del Barón de Cárcer,El Mercat ,Ciutat Vella,185.0,6,2,None,389.0
20,Gran Vía de Fernando 'El Católico,El Carme ,Ciutat Vella,120.0,3,2,None,250.0
22,Carrer de San Vicente Mártir,Arrancapins ,Extramurs,125.0,3,2,None,260.0
23,Monteolivete,Russafa ,L'Eixample,151.0,5,2,None,275.0
24,Gran Vía de Fernando 'El Católico,La Petxina ,Extramurs,212.0,6,2,None,280.0
25,calle del Doctor Lluch,El Cabanyal-El Canyamelar ,Poblats Marítims,71.0,1,1,None,218.0
26,Ruzafa,Russafa ,L'Eixample,106.0,3,2,None,329.0
27,calle de la Reina,El Cabanyal-El Canyamelar ,Poblats Marítims,107.0,3,2,None,270.0
28,calle de Navarra,Arrancapins ,Extramurs,143.0,4,2,None,262.0
29,calle del Ceramista Mateu,Benicalap ,Benicalap,98.0,3,2,None,298.0
0,Carrer Hort de Fariner,Massarrojos ,Pobles del Nord,179.0,5,3,None,265.0
1,Carrer de Benidorm,Campanar ,Campanar,222.0,9,2,None,399.99
2,calle de Dolores Marqués,Sant Llorenç ,Rascanya,217.0,4,4,None,439.9
3,Carrer de la Mar,La Xerea ,Ciutat Vella,171.0,3,3,None,515.0
4,Plaza del Picadero de Dos Aguas,La Xerea ,Ciutat Vella,232.0,5,2,None,430.0
5,calle Jose Marti Escriptor,El Forn d'Alcedo ,Pobles del Sud,200.0,4,2,None,240.0
7,calle de Albacete,Arrancapins ,Extramurs,110.0,2,2,None,285.0
8,Carrer del Clariano,La Bega Baixa ,Algirós,224.0,5,3,None,390.0
9,calle Mestre Guerrero,La Petxina ,Extramurs,150.0,5,2,None,250.0
11,Avenida del Instituto Obrero de Valencia,Ciutat de les Arts i de les Ciències ,Quatre Carreres,94.0,3,2,None,220.0
12,calle de Escalante,El Cabanyal-El Canyamelar ,Poblats Marítims,134.0,3,2,None,248.95
13,calle de las Atarazanas,El Grau ,Poblats Marítims,118.0,3,2,None,339.0
14,Carrer del Dramaturg Àngel Guimerà,Arrancapins ,Extramurs,166.0,3,2,None,375.0
17,Avenida de las Cortes Valencianas,Beniferri ,Pobles de l'Oest,133.0,3,3,None,289.285
19,Leixample,Russafa ,L'Eixample,141.0,5,2,None,236.0
20,calle Musico Padilla,Russafa ,L'Eixample,140.0,3,2,None,325.0
24,Plaza de Vicente Iborra,El Carme ,Ciutat Vella,171.0,4,3,None,415.0
25,calle de la Ermita,Arrancapins ,Extramurs,138.0,3,2,None,250.0
26,calle de Guillem Sorolla,El Pilar ,Ciutat Vella,110.0,2,2,None,252.0
28,calle del Micer Rabasa,La Raiosa ,Jesús,154.0,3,1,Obra nueva,267.72
0,Avinguda del Professor López Piñero,Ciutat de les Arts i de les Ciències ,Quatre Carreres,132.0,3,2,None,299.0
1,Carrer de les Garrigues,Sant Francesc ,Ciutat Vella,195.0,7,2,None,398.0
2,calle Llebeig,El Perellonet ,Pobles del Sud,120.0,3,1,None,270.0
3,Avinguda del Professor López Piñero,Ciutat de les Arts i de les Ciències ,Quatre Carreres,140.0,4,2,None,480.0
5,Carrer de la Guàrdia CIVIL,Benimaclet ,Benimaclet,114.0,3,2,None,314.0
6,Alfahuir,Camí de Vera ,Benimaclet,120.0,4,2,None,370.0
7,Carrer de les Arts Gràfiques,Exposició ,El Pla del Real,191.0,3,2,None,375.0
8,Avenida Blasco Ibañez,L'Illa Perduda ,Algirós,91.0,3,2,None,210.0
