index,address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,price
29,Torrefiel,Torrefiel ,Rascanya,115.0,4,2,None,114.0
0,Torrefiel,Torrefiel ,Rascanya,64.0,2,1,None,69.0
2,Tormos,Tormos ,La Saïdia,60.0,2,1,None,66.9
3,L'Illa Perduda,L'Illa Perduda ,Algirós,77.0,2,1,None,70.8
4,El Palmar,El Palmar ,Pobles del Sud,2.0,1,1,None,123.0
5,La Malva,La Malva-rosa ,Poblats Marítims,80.0,3,2,None,125.0
6,La Creu del Grau,La Creu del Grau ,Camins al Grau,59.0,2,1,None,124.0
9,Benimàmet,Benimàmet ,Pobles de l'Oest,95.0,6,2,None,87.9
10,Tormos,Tormos ,La Saïdia,81.0,3,1,None,113.0
23,Sant Marcel·lí,Sant Marcel·lí ,Jesús,80.0,3,1,None,124.0
24,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,63.0,2,1,None,120.0
25,Tres Forques,Tres Forques ,L'Olivereta,43.0,1,1,None,49.5
26,Nou Moles,Nou Moles ,L'Olivereta,89.0,3,1,None,124.0
28,Aiora,Aiora ,Camins al Grau,83.0,3,1,None,122.0
1,Nou Moles,Nou Moles ,L'Olivereta,82.0,3,1,None,119.8
4,Les Tendetes,Les Tendetes ,Campanar,62.0,1,1,None,77.5
8,La Malva,La Malva-rosa ,Poblats Marítims,85.0,2,1,None,125.0
11,Nou Moles,Nou Moles ,L'Olivereta,95.0,3,1,None,130.0
16,Sant Antoni,Sant Antoni ,La Saïdia,85.0,5,1,None,85.0
18,Marxalenes,Marxalenes ,La Saïdia,85.0,5,1,None,85.0
19,Na Rovella,Na Rovella ,Quatre Carreres,114.0,2,1,None,93.0
23,Orriols,Orriols ,Rascanya,60.0,1,1,None,63.0
27,La Raiosa,La Raiosa ,Jesús,65.0,3,1,None,104.0
29,Torrefiel,Torrefiel ,Rascanya,78.0,2,1,None,96.0
2,Ciutat Universitària,Ciutat Universitària ,El Pla del Real,80.0,3,1,None,129.99
3,Aiora,Aiora ,Camins al Grau,73.0,3,1,None,115.0
4,Arrancapins,Arrancapins ,Extramurs,75.0,3,1,None,89.0
10,El Grau,El Grau ,Poblats Marítims,78.0,4,1,None,99.5
13,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,63.0,1,1,None,126.0
14,Arrancapins,Arrancapins ,Extramurs,45.0,1,1,None,95.0
17,Torrefiel,Torrefiel ,Rascanya,65.0,2,1,None,68.0
18,El Grau,El Grau ,Poblats Marítims,88.0,3,1,None,125.0
19,El Palmar,El Palmar ,Pobles del Sud,5.0,2,2,None,120.0
29,La Torre,La Torre ,Pobles del Sud,94.0,5,2,None,99.0
0,El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,81.0,3,1,None,90.0
2,Marxalenes,Marxalenes ,La Saïdia,90.0,5,1,None,128.0
4,Orriols,Orriols ,Rascanya,70.0,1,1,None,119.0
10,La Creu Coberta,La Creu Coberta ,Jesús,67.0,3,1,None,82.0
12,Tres Forques,Tres Forques ,L'Olivereta,71.0,3,1,None,76.0
15,Tormos,Tormos ,La Saïdia,66.0,3,1,None,67.0
16,La Creu Coberta,La Creu Coberta ,Jesús,67.0,3,1,None,82.0
17,El Grau,El Grau ,Poblats Marítims,74.0,3,1,None,120.0
18,Benimàmet,Benimàmet ,Pobles de l'Oest,86.0,3,1,None,88.0
19,El Grau,El Grau ,Poblats Marítims,74.0,3,1,None,120.0
20,Sant Marcel·lí,Sant Marcel·lí ,Jesús,90.0,4,2,None,105.0
21,El Perellonet,El Perellonet ,Pobles del Sud,92.0,3,1,None,114.84
22,Benimàmet,Benimàmet ,Pobles de l'Oest,82.0,3,1,None,62.0
23,En Corts,En Corts ,Quatre Carreres,70.0,3,1,None,93.0
24,Benimàmet,Benimàmet ,Pobles de l'Oest,86.0,3,1,None,88.0
26,Nou Moles,Nou Moles ,L'Olivereta,107.0,4,2,None,129.0
27,Torrefiel,Torrefiel ,Rascanya,72.0,3,1,None,98.0
28,Tres Forques,Tres Forques ,L'Olivereta,71.0,3,1,None,76.0
1,Nou Moles,Nou Moles ,L'Olivereta,95.0,4,1,None,110.0
2,El Perellonet,El Perellonet ,Pobles del Sud,81.0,3,2,None,76.0
3,L'Hort de Senabre,L'Hort de Senabre ,Jesús,93.0,4,2,None,120.0
4,El Perellonet,El Perellonet ,Pobles del Sud,81.0,3,2,None,76.0
5,Trinitat,Trinitat ,La Saïdia,75.0,4,1,None,109.0
6,Nou Moles,Nou Moles ,L'Olivereta,95.0,4,1,None,110.0
8,En Corts,En Corts ,Quatre Carreres,98.0,3,1,None,105.0
11,Torrefiel,Torrefiel ,Rascanya,53.0,3,1,None,98.9
12,Sant Marcel·lí,Sant Marcel·lí ,Jesús,90.0,4,2,None,105.0
13,Nou Moles,Nou Moles ,L'Olivereta,102.0,4,2,None,125.0
14,Natzaret,Natzaret ,Poblats Marítims,71.0,3,1,None,77.0
15,El Perellonet,El Perellonet ,Pobles del Sud,81.0,3,2,None,76.0
16,Torrefiel,Torrefiel ,Rascanya,80.0,3,1,None,96.0
18,L'Hort de Senabre,L'Hort de Senabre ,Jesús,93.0,4,2,None,120.0
19,La Torre,La Torre ,Pobles del Sud,108.0,4,2,None,119.9
20,Torrefiel,Torrefiel ,Rascanya,80.0,3,1,None,96.0
21,Ciutat Fallera,Ciutat Fallera ,Benicalap,71.0,3,2,None,114.0
23,Aiora,Aiora ,Camins al Grau,77.0,2,1,None,95.0
25,Sant Llorenç,Sant Llorenç ,Rascanya,70.0,3,1,None,85.0
26,Ciutat Fallera,Ciutat Fallera ,Benicalap,71.0,3,2,None,114.0
29,Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,85.0,3,1,None,85.0
0,Torrefiel,Torrefiel ,Rascanya,57.0,3,1,None,62.0
1,Nou Moles,Nou Moles ,L'Olivereta,78.0,3,1,None,118.0
2,L'Amistat,L'Amistat ,Algirós,61.0,3,2,None,105.0
3,Nou Moles,Nou Moles ,L'Olivereta,78.0,3,1,None,118.0
8,La Torre,La Torre ,Pobles del Sud,108.0,4,2,None,119.9
9,En Corts,En Corts ,Quatre Carreres,98.0,3,1,None,105.0
10,La Malva,La Malva-rosa ,Poblats Marítims,62.0,3,2,None,120.0
11,En Corts,En Corts ,Quatre Carreres,79.0,3,1,None,90.0
12,La Torre,La Torre ,Pobles del Sud,80.0,3,1,None,99.9
13,Torrefiel,Torrefiel ,Rascanya,57.0,3,1,None,62.0
14,El Perellonet,El Perellonet ,Pobles del Sud,82.0,3,2,None,118.0
15,Torrefiel,Torrefiel ,Rascanya,57.0,3,1,None,62.0
16,Ciutat Fallera,Ciutat Fallera ,Benicalap,67.0,3,1,None,110.0
17,La Creu Coberta,La Creu Coberta ,Jesús,60.0,3,1,None,109.0
18,Ciutat Fallera,Ciutat Fallera ,Benicalap,71.0,3,2,None,114.0
19,El Forn d'Alcedo,El Forn d'Alcedo ,Pobles del Sud,97.0,4,1,None,95.0
21,La Torre,La Torre ,Pobles del Sud,87.0,3,1,None,99.99
22,El Perellonet,El Perellonet ,Pobles del Sud,92.0,3,1,None,114.84
24,La Torre,La Torre ,Pobles del Sud,108.0,4,2,None,119.9
27,Beteró,Beteró ,Poblats Marítims,79.0,3,1,None,96.99
28,La Creu Coberta,La Creu Coberta ,Jesús,60.0,3,1,None,109.0
29,La Torre,La Torre ,Pobles del Sud,87.0,3,1,None,99.99
0,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,61.0,3,1,None,78.5
2,Na Rovella,Na Rovella ,Quatre Carreres,98.0,3,1,None,106.0
3,La Raiosa,La Raiosa ,Jesús,79.0,3,1,None,83.0
5,Sant Pau,Sant Pau ,Campanar,72.0,3,2,None,130.024
7,El Perellonet,El Perellonet ,Pobles del Sud,82.0,3,2,None,118.0
10,La Torre,La Torre ,Pobles del Sud,80.0,3,1,None,99.9
11,El Calvari,El Calvari ,Campanar,75.0,3,1,None,114.9
14,Trinitat,Trinitat ,La Saïdia,75.0,4,1,None,109.0
15,Nou Moles,Nou Moles ,L'Olivereta,78.0,3,1,None,118.0
17,Camí Real,Camí Real ,Jesús,76.0,2,1,None,128.0
27,Beniferri,Beniferri ,Pobles de l'Oest,70.0,2,1,None,120.0
0,Benimàmet,Benimàmet ,Pobles de l'Oest,49.0,1,1,None,40.2
5,Orriols,Orriols ,Rascanya,73.0,3,1,None,118.0
6,Tormos,Tormos ,La Saïdia,34.0,1,1,None,59.0
8,Sant Isidre,Sant Isidre ,Patraix,94.0,3,1,None,100.11
15,Na Rovella,Na Rovella ,Quatre Carreres,90.0,2,1,None,90.0
18,En Corts,En Corts ,Quatre Carreres,79.0,3,1,None,90.0
23,Trinitat,Trinitat ,La Saïdia,72.0,2,1,None,130.0
6,La Creu del Grau,La Creu del Grau ,Camins al Grau,109.0,3,1,None,100.0
18,Nou Moles,Nou Moles ,L'Olivereta,65.0,2,1,None,80.0
15,Carpesa,Carpesa ,Pobles del Nord,82.0,4,1,None,84.99
21,El Forn d'Alcedo,El Forn d'Alcedo ,Pobles del Sud,97.0,4,1,None,95.0
25,Nou Moles,Nou Moles ,L'Olivereta,102.0,4,2,None,125.0
26,Malilla,Malilla ,Quatre Carreres,90.0,3,1,None,121.0
7,Sant Antoni,Sant Antoni ,La Saïdia,120.0,2,1,None,75.0
17,El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,108.0,3,1,None,125.0
21,La Torre,La Torre ,Pobles del Sud,87.0,3,1,None,99.99
24,Marxalenes,Marxalenes ,La Saïdia,96.0,4,1,None,115.0
5,Torrefiel,Torrefiel ,Rascanya,95.0,3,1,None,123.0
7,La Malva,La Malva-rosa ,Poblats Marítims,75.0,3,2,None,125.0
13,Torrefiel,Torrefiel ,Rascanya,68.0,3,1,None,69.0
29,Montolivet,Montolivet ,Quatre Carreres,96.0,3,1,None,129.9
9,La Malva,La Malva-rosa ,Poblats Marítims,74.0,2,1,None,124.5
10,La Raiosa,La Raiosa ,Jesús,80.0,3,1,None,72.2
11,El Perellonet,El Perellonet ,Pobles del Sud,92.0,3,2,None,89.0
17,Benimàmet,Benimàmet ,Pobles de l'Oest,52.0,3,1,None,69.3
24,Albors,Albors ,Camins al Grau,95.0,3,1,None,124.9
25,Tormos,Tormos ,La Saïdia,70.0,2,1,None,105.0
26,El Grau,El Grau ,Poblats Marítims,64.0,2,1,None,109.9
27,Aiora,Aiora ,Camins al Grau,79.0,2,1,None,89.99
28,Soternes,Soternes ,L'Olivereta,73.0,2,2,None,115.0
29,El Perellonet,El Perellonet ,Pobles del Sud,63.0,2,1,None,88.0
0,El Perellonet,El Perellonet ,Pobles del Sud,52.0,2,1,None,73.0
1,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,67.0,3,1,None,125.0
2,Natzaret,Natzaret ,Poblats Marítims,98.0,4,1,None,61.6
3,Tres Forques,Tres Forques ,L'Olivereta,71.0,3,1,None,125.0
5,El Perellonet,El Perellonet ,Pobles del Sud,71.0,2,1,None,112.0
7,Albors,Albors ,Camins al Grau,95.0,3,1,None,124.9
8,Montolivet,Montolivet ,Quatre Carreres,95.0,3,1,None,129.9
9,El Grau,El Grau ,Poblats Marítims,76.0,3,1,None,130.0
10,Tormos,Tormos ,La Saïdia,70.0,2,1,None,105.0
13,Tres Forques,Tres Forques ,L'Olivereta,96.0,4,1,None,86.9
14,El Calvari,El Calvari ,Campanar,81.0,2,2,None,120.0
15,El Perellonet,El Perellonet ,Pobles del Sud,77.0,2,2,None,110.0
16,Nou Moles,Nou Moles ,L'Olivereta,84.0,2,1,None,126.0
20,Nou Moles,Nou Moles ,L'Olivereta,73.0,2,1,None,125.0
22,La Creu del Grau,La Creu del Grau ,Camins al Grau,64.0,2,1,None,86.9
23,Na Rovella,Na Rovella ,Quatre Carreres,98.0,3,2,None,126.0
24,El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,108.0,3,1,None,82.3
25,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,44.0,2,1,None,68.0
26,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,126.0
27,Sant Marcel·lí,Sant Marcel·lí ,Jesús,82.0,3,2,None,129.0
29,Malilla,Malilla ,Quatre Carreres,53.0,1,1,None,130.0
2,Sant Marcel·lí,Sant Marcel·lí ,Jesús,82.0,3,2,None,129.0
3,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,126.0
4,L'Hort de Senabre,L'Hort de Senabre ,Jesús,105.0,3,2,None,125.0
5,Orriols,Orriols ,Rascanya,79.0,5,1,None,59.8
6,La Creu Coberta,La Creu Coberta ,Jesús,62.0,2,1,None,75.0
7,El Mercat,El Mercat ,Ciutat Vella,99.0,3,2,None,62.7
8,Malilla,Malilla ,Quatre Carreres,53.0,1,1,None,130.0
9,Sant Marcel·lí,Sant Marcel·lí ,Jesús,74.0,2,1,None,73.82
10,La Creu Coberta,La Creu Coberta ,Jesús,62.0,2,1,None,75.0
11,El Perellonet,El Perellonet ,Pobles del Sud,51.0,1,1,None,89.0
14,El Perellonet,El Perellonet ,Pobles del Sud,71.0,2,1,None,112.0
15,El Perellonet,El Perellonet ,Pobles del Sud,81.0,3,1,None,128.3
16,El Grau,El Grau ,Poblats Marítims,80.0,2,1,None,89.0
18,Benimàmet,Benimàmet ,Pobles de l'Oest,90.0,5,2,None,75.0
19,Torrefiel,Torrefiel ,Rascanya,87.0,3,1,None,125.0
20,La Malva,La Malva-rosa ,Poblats Marítims,75.0,3,2,None,125.0
21,La Malva,La Malva-rosa ,Poblats Marítims,75.0,3,2,None,125.0
22,Na Rovella,Na Rovella ,Quatre Carreres,92.0,2,1,None,90.0
23,Natzaret,Natzaret ,Poblats Marítims,135.0,2,1,None,87.1
27,Nou Moles,Nou Moles ,L'Olivereta,73.0,2,1,None,125.0
28,L'Hort de Senabre,L'Hort de Senabre ,Jesús,108.0,3,2,None,126.0
29,La Creu del Grau,La Creu del Grau ,Camins al Grau,64.0,2,1,None,86.9
0,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,55.0,3,1,None,130.0
1,El Perellonet,El Perellonet ,Pobles del Sud,51.0,1,1,None,89.0
2,Na Rovella,Na Rovella ,Quatre Carreres,98.0,3,2,None,126.0
4,El Grau,El Grau ,Poblats Marítims,87.0,3,1,None,132.0
5,Torrefiel,Torrefiel ,Rascanya,66.0,2,1,None,85.0
6,El Botànic,El Botànic ,Extramurs,36.0,1,1,None,130.0
7,Torrefiel,Torrefiel ,Rascanya,75.0,2,1,None,96.0
8,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,126.0
9,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,44.0,2,1,None,68.0
10,Torrefiel,Torrefiel ,Rascanya,87.0,3,1,None,125.0
13,El Botànic,El Botànic ,Extramurs,36.0,1,1,None,130.0
15,L'Hort de Senabre,L'Hort de Senabre ,Jesús,108.0,3,2,None,126.0
16,Na Rovella,Na Rovella ,Quatre Carreres,92.0,2,1,None,90.0
17,Nou Moles,Nou Moles ,L'Olivereta,84.0,2,1,None,126.0
18,La Creu del Grau,La Creu del Grau ,Camins al Grau,61.0,2,1,None,119.0
19,El Grau,El Grau ,Poblats Marítims,64.0,2,1,None,109.0
20,Orriols,Orriols ,Rascanya,55.0,1,1,None,97.0
21,Sant Marcel·lí,Sant Marcel·lí ,Jesús,101.0,3,2,None,132.0
22,En Corts,En Corts ,Quatre Carreres,83.0,2,1,None,129.99
23,El Grau,El Grau ,Poblats Marítims,87.0,3,1,None,132.0
24,El Perellonet,El Perellonet ,Pobles del Sud,63.0,2,1,None,88.0
25,La Creu del Grau,La Creu del Grau ,Camins al Grau,61.0,2,1,None,119.0
27,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,75.0,2,2,None,130.0
28,El Carme,El Carme ,Ciutat Vella,65.0,2,1,None,106.0
0,Nou Moles,Nou Moles ,L'Olivereta,84.0,2,1,None,126.0
2,Arrancapins,Arrancapins ,Extramurs,74.0,1,1,None,118.0
3,Arrancapins,Arrancapins ,Extramurs,74.0,1,1,None,118.0
4,Sant Marcel·lí,Sant Marcel·lí ,Jesús,101.0,3,2,None,132.0
6,El Mercat,El Mercat ,Ciutat Vella,25.0,1,1,None,113.0
8,Orriols,Orriols ,Rascanya,75.0,1,1,None,58.5
11,Arrancapins,Arrancapins ,Extramurs,74.0,1,1,None,118.0
13,Aiora,Aiora ,Camins al Grau,89.0,2,1,None,129.9
14,En Corts,En Corts ,Quatre Carreres,83.0,2,1,None,129.99
16,Sant Pau,Sant Pau ,Campanar,99.0,3,1,None,119.398
17,Russafa,Russafa ,L'Eixample,57.0,1,1,None,115.0
20,Sant Antoni,Sant Antoni ,La Saïdia,120.0,2,1,None,75.0
21,Arrancapins,Arrancapins ,Extramurs,74.0,1,1,None,118.0
22,La Petxina,La Petxina ,Extramurs,45.0,1,1,None,100.0
0,El Grau,El Grau ,Poblats Marítims,64.0,3,1,None,81.0
3,Marxalenes,Marxalenes ,La Saïdia,71.0,3,1,None,113.0
8,Tres Forques,Tres Forques ,L'Olivereta,85.0,3,1,None,115.0
10,Marxalenes,Marxalenes ,La Saïdia,62.0,2,1,None,88.0
11,Orriols,Orriols ,Rascanya,110.0,3,1,None,117.0
12,Orriols,Orriols ,Rascanya,75.0,2,1,None,65.0
13,Aiora,Aiora ,Camins al Grau,75.0,2,1,None,87.0
14,Benimàmet,Benimàmet ,Pobles de l'Oest,117.0,3,2,None,79.9
16,Torrefiel,Torrefiel ,Rascanya,85.0,3,1,None,69.5
17,Benimàmet,Benimàmet ,Pobles de l'Oest,143.0,4,2,None,120.0
25,Sant Antoni,Sant Antoni ,La Saïdia,111.0,4,1,None,109.0
12,La Petxina,La Petxina ,Extramurs,119.0,3,2,None,200.0
13,Arrancapins,Arrancapins ,Extramurs,58.0,2,1,None,210.0
15,La Bega Baixa,La Bega Baixa ,Algirós,121.0,3,2,None,228.0
18,La Raiosa,La Raiosa ,Jesús,134.0,3,2,None,220.0
23,Sant Antoni,Sant Antoni ,La Saïdia,140.0,4,2,None,159.0
28,Sant Isidre,Sant Isidre ,Patraix,105.0,3,2,None,129.7
1,Nou Moles,Nou Moles ,L'Olivereta,142.0,4,2,None,215.0
13,Albors,Albors ,Camins al Grau,102.0,4,1,None,129.9
15,Nou Moles,Nou Moles ,L'Olivereta,95.0,3,2,None,130.0
17,Aiora,Aiora ,Camins al Grau,113.0,4,2,None,165.0
20,Mestalla,Mestalla ,El Pla del Real,112.0,3,1,None,139.0
21,La Fontsanta,La Fontsanta ,L'Olivereta,135.0,4,2,None,157.0
24,Safranar,Safranar ,Patraix,101.0,3,2,None,175.0
27,Arrancapins,Arrancapins ,Extramurs,67.0,2,2,None,175.0
29,En Corts,En Corts ,Quatre Carreres,88.0,2,1,None,149.0
1,Ciutat Jardí,Ciutat Jardí ,Algirós,75.0,3,1,None,145.0
3,Malilla,Malilla ,Quatre Carreres,45.0,1,1,None,130.0
4,Aiora,Aiora ,Camins al Grau,122.0,3,2,None,158.5
6,La Torre,La Torre ,Pobles del Sud,100.0,3,2,None,175.0
7,Arrancapins,Arrancapins ,Extramurs,74.0,2,1,None,121.0
8,El Carme,El Carme ,Ciutat Vella,80.0,2,1,None,229.5
9,Benimàmet,Benimàmet ,Pobles de l'Oest,142.0,3,1,None,149.0
23,Aiora,Aiora ,Camins al Grau,115.0,4,2,None,165.0
25,Nou Moles,Nou Moles ,L'Olivereta,93.0,4,1,None,125.0
9,La Xerea,La Xerea ,Ciutat Vella,64.0,3,1,None,205.0
13,Sant Isidre,Sant Isidre ,Patraix,123.0,4,2,None,202.0
14,En Corts,En Corts ,Quatre Carreres,78.0,3,1,None,130.0
19,La Carrasca,La Carrasca ,Algirós,130.0,4,2,None,169.0
1,Malilla,Malilla ,Quatre Carreres,100.0,3,1,None,135.0
2,Aiora,Aiora ,Camins al Grau,74.0,3,1,None,142.0
9,La Roqueta,La Roqueta ,Extramurs,125.0,3,1,None,215.0
19,Camí de Vera,Camí de Vera ,Benimaclet,145.0,4,2,None,180.0
21,Benicalap ,Benicalap ,Benicalap,129.0,4,2,None,170.925
22,Camí de Vera,Camí de Vera ,Benimaclet,95.0,3,1,None,175.0
23,Sant Isidre,Sant Isidre ,Patraix,93.0,4,1,None,128.0
25,Montolivet,Montolivet ,Quatre Carreres,131.0,4,2,None,189.0
0,Ciutat Universitària,Ciutat Universitària ,El Pla del Real,100.0,3,1,None,140.0
1,Sant Francesc,Sant Francesc ,Ciutat Vella,78.0,2,1,None,150.0
4,El Calvari,El Calvari ,Campanar,88.0,3,2,None,133.0
11,El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,300.0,6,5,None,170.0
19,Sant Isidre,Sant Isidre ,Patraix,100.0,3,2,None,134.0
21,En Corts,En Corts ,Quatre Carreres,142.0,3,1,None,139.0
25,Nou Moles,Nou Moles ,L'Olivereta,85.0,3,1,None,165.0
27,Sant Pau,Sant Pau ,Campanar,110.0,4,2,None,188.0
29,El Grau,El Grau ,Poblats Marítims,120.0,2,1,None,174.99900000000005
0,Favara,Favara ,Patraix,75.0,3,1,None,127.5
6,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,70.0,3,1,None,129.0
18,Aiora,Aiora ,Camins al Grau,121.0,4,2,None,175.0
22,Trinitat,Trinitat ,La Saïdia,64.0,2,1,None,165.0
0,La Seu,La Seu ,Ciutat Vella,83.0,3,1,None,130.0
2,Beteró,Beteró ,Poblats Marítims,110.0,3,2,None,198.0
6,Sant Pau,Sant Pau ,Campanar,123.0,4,1,None,180.0
7,Montolivet,Montolivet ,Quatre Carreres,75.0,2,1,None,220.0
15,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,100.0,2,1,None,195.0
18,Na Rovella,Na Rovella ,Quatre Carreres,96.0,3,2,None,139.0
22,Malilla,Malilla ,Quatre Carreres,100.0,3,1,None,138.0
28,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,106.0,3,1,None,129.0
29,Morvedre,Morvedre ,La Saïdia,75.0,2,2,None,139.0
2,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,98.0,2,2,None,225.0
3,Sant Francesc,Sant Francesc ,Ciutat Vella,100.0,4,2,None,183.0
4,En Corts,En Corts ,Quatre Carreres,117.0,4,1,None,180.0
6,El Mercat,El Mercat ,Ciutat Vella,70.0,2,1,None,147.0
9,Russafa,Russafa ,L'Eixample,76.0,3,1,None,190.0
10,En Corts,En Corts ,Quatre Carreres,130.0,4,1,None,160.0
17,Nou Moles,Nou Moles ,L'Olivereta,85.0,3,1,None,120.0
18,La Torre,La Torre ,Pobles del Sud,110.0,4,2,None,156.0
24,El Carme,El Carme ,Ciutat Vella,156.0,5,1,None,190.0
1,Malilla,Malilla ,Quatre Carreres,100.0,3,1,None,199.9
6,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,107.0,4,2,None,139.0
7,Malilla,Malilla ,Quatre Carreres,80.0,3,1,None,139.0
11,Sant Isidre,Sant Isidre ,Patraix,113.0,3,2,None,170.0
17,Beniferri,Beniferri ,Pobles de l'Oest,104.0,4,1,None,195.0
22,Aiora,Aiora ,Camins al Grau,97.0,3,2,None,150.0
24,El Pilar,El Pilar ,Ciutat Vella,125.0,4,1,None,180.0
27,La Raiosa,La Raiosa ,Jesús,107.0,3,2,None,189.0
29,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,3.0,2,2,None,199.0
0,El Grau,El Grau ,Poblats Marítims,72.0,3,1,None,190.0
1,El Perellonet,El Perellonet ,Pobles del Sud,80.0,2,1,None,125.0
4,Russafa,Russafa ,L'Eixample,52.0,2,1,None,175.0
11,Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,100.0,3,2,None,144.9
16,Tres Forques,Tres Forques ,L'Olivereta,122.0,3,2,None,165.0
18,Na Rovella,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0
22,Sant Marcel·lí,Sant Marcel·lí ,Jesús,116.0,4,2,None,140.0
25,La Creu del Grau,La Creu del Grau ,Camins al Grau,94.0,4,2,None,145.0
26,Aiora,Aiora ,Camins al Grau,80.0,2,1,None,158.0
27,Malilla,Malilla ,Quatre Carreres,118.0,4,2,None,159.9
28,Malilla,Malilla ,Quatre Carreres,95.0,2,1,None,130.0
4,Sant Francesc,Sant Francesc ,Ciutat Vella,2.0,1,1,None,133.0
5,Nou Moles,Nou Moles ,L'Olivereta,80.0,2,1,None,129.5
11,Aiora,Aiora ,Camins al Grau,102.0,3,2,None,196.0
14,Sant Antoni,Sant Antoni ,La Saïdia,110.0,4,2,None,130.0
18,Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,120.0,3,2,None,144.9
19,La Xerea,La Xerea ,Ciutat Vella,70.0,2,1,None,195.0
21,La Raiosa,La Raiosa ,Jesús,96.0,2,2,None,155.0
22,Nou Moles,Nou Moles ,L'Olivereta,110.0,3,2,None,179.0
23,Sant Francesc,Sant Francesc ,Ciutat Vella,79.0,2,2,None,180.0
25,Torrefiel,Torrefiel ,Rascanya,120.0,4,2,None,165.0
27,La Seu,La Seu ,Ciutat Vella,76.0,2,1,None,230.0
1,El Botànic,El Botànic ,Extramurs,71.0,4,1,None,125.0
3,Montolivet,Montolivet ,Quatre Carreres,90.0,3,2,None,189.5
7,Nou Moles,Nou Moles ,L'Olivereta,135.0,4,2,None,215.0
13,Na Rovella,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0
14,Arrancapins,Arrancapins ,Extramurs,70.0,2,1,None,225.0
18,Nou Moles,Nou Moles ,L'Olivereta,82.0,2,1,None,126.0
21,La Carrasca,La Carrasca ,Algirós,78.0,3,1,None,165.0
22,Russafa,Russafa ,L'Eixample,77.0,2,2,None,176.0
28,Arrancapins,Arrancapins ,Extramurs,81.0,2,1,None,168.0
29,Aiora,Aiora ,Camins al Grau,98.0,3,2,None,189.0
2,Les Tendetes,Les Tendetes ,Campanar,112.0,4,2,None,170.0
9,El Carme,El Carme ,Ciutat Vella,60.0,1,1,None,220.0
10,El Carme,El Carme ,Ciutat Vella,150.0,4,2,None,215.0
12,Aiora,Aiora ,Camins al Grau,88.0,3,1,None,230.0
19,Nou Moles,Nou Moles ,L'Olivereta,140.0,4,2,None,170.0
27,Sant Isidre,Sant Isidre ,Patraix,105.0,4,1,None,133.0
28,Ciutat Fallera,Ciutat Fallera ,Benicalap,112.0,4,2,None,140.0
0,Torrefiel,Torrefiel ,Rascanya,120.0,4,2,None,165.0
3,Mestalla,Mestalla ,El Pla del Real,120.0,3,2,None,192.0
5,Albors,Albors ,Camins al Grau,55.0,2,1,None,130.0
15,En Corts,En Corts ,Quatre Carreres,73.0,2,1,None,205.0
17,El Grau,El Grau ,Poblats Marítims,74.0,3,1,None,130.0
18,Malilla,Malilla ,Quatre Carreres,98.0,3,1,None,200.0
23,Vara de Quart,Vara de Quart ,Patraix,93.0,1,2,None,127.0
29,El Forn d'Alcedo,El Forn d'Alcedo ,Pobles del Sud,178.0,3,2,None,210.0
2,Ciutat Universitària,Ciutat Universitària ,El Pla del Real,120.0,3,2,None,185.0
3,Faitanar,Faitanar ,Pobles del Sud,110.0,3,2,None,165.0
8,Nou Moles,Nou Moles ,L'Olivereta,84.0,2,1,None,120.0
9,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,113.0,3,1,None,125.0
13,Morvedre,Morvedre ,La Saïdia,72.0,3,1,None,135.0
15,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,84.0,3,1,None,180.0
